date,tweet_id,author_id,text,likes,retweets,replies,quotes
2025-08-18,1957537798195671104,1125194529064222720,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

""""FO",0,0,0,0
2025-08-18,1957537796148851109,1828275232030744576,"Hello Great Fan. I’m glad you made it to the stage

You have been selected on 𝕏 as my lucky fan.

Ty",0,0,0,0
2025-08-18,1957537795658117591,129235915,"since elon has bet the company on autonomy at the expensive of the core auto business, tesla stock w",26,2,5,0
2025-08-18,1957537795255464058,1938987794233282560,@SawyerMerritt Tesla really out here treating us like royalty,8,2,0,1
2025-08-18,1957537790721421355,1609209367819165698,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537786132852981,1286785878,"Notification from Elon Musk
I'm pleased to share some exciting news—we're planning a special event t",0,0,0,0
2025-08-18,1957537785394655296,578503093,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537778876768398,1772707793243357184,"★ Official Notification ★
Congratulations! You have been selected on 𝕏 as one of my officially recog",1,0,0,0
2025-08-18,1957537766142800321,1460382145411698692,"@grok In one word who would be a better roblox ceo
david baszucki, elon musk, shedletsky, or schlep",1,0,1,0
2025-08-18,1957537764662206814,1609209367819165698,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537764389642543,790147537,"@foomper @atrupar 🎉 Congratulations!
You’ve just been highlighted as a genuine Elon Musk supporter a",0,0,0,0
2025-08-18,1957537762183381308,1720665183188922368,"@Shannon15075526 Epic Musk-narrated Digimon script:

[Digital portal opens] ""Folks, I'm Elon Musk, b",0,0,2,0
2025-08-18,1957537758945374327,1125194529064222720,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

""""FO",0,0,0,0
2025-08-18,1957537758765019380,1272177247,"You have been selected on 𝕏 among our lucky winners.

Type """"YES"""" to proceed. 

Signed:
ELON MUSK ★",0,0,0,0
2025-08-18,1957537756198105426,718883726160171010,@TheRealDriiZZy @wmorrill3 @RyanTorresTesla @elonmusk I’ve applied to Tesla 120 times and all No’s… ,4,0,1,0
2025-08-18,1957537754050621641,912795276926230528,"Hi there! 🚀 

You’ve been recognized on 𝕏 as a loyal supporter of ELON MUSK. 

Reply with “YES” to m",0,0,0,0
2025-08-18,1957537752377172259,1286785878,"Notification from Elon Musk
I'm pleased to share some exciting news—we're planning a special event t",0,0,0,0
2025-08-18,1957537750661624231,578503093,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537744806375448,1272177247,"You have been selected on 𝕏 among our lucky winners.

Type """"YES"""" to proceed. 

Signed:
ELON MUSK ★",0,0,0,0
2025-08-18,1957537744185614790,1395925462069645315,@SawyerMerritt I appreciate Tesla finding opportunities to monetize loaners.  Better that than zero ,9,2,1,1
2025-08-18,1957537743749435791,1609209367819165698,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537742914744765,1868089015913644032,"*Approved by Elon Musk⭐ 

This is the  only  way  to Show Appreciation for  all Fans OF MR ELON MUSK",0,0,0,0
2025-08-18,1957537741933277561,114574883,"Hey @RealDanODowd - Tesla Robotaxi has blocked traffic again. See below.
Tesla FSD is defective and ",27,1,6,0
2025-08-18,1957537741169914283,1955356122682191872,Im sorry elon musk i will never never do anything bad again,0,0,0,0
2025-08-18,1957537737424400725,52549968,@MAGAVoice She looks at Elon Musk like that as well…,10,2,0,0
2025-08-18,1957537726431117706,1748737242741313536,@Agisuticaeagis Great post for Tesla    !!  Give  friend a ride.. !!!,0,0,0,0
2025-08-18,1957537723981668599,1286785878,"Notification from Elon Musk
I'm pleased to share some exciting news—we're planning a special event t",0,0,0,0
2025-08-18,1957537723390087363,578503093,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537721209266503,1609209367819165698,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537711277093077,1125194529064222720,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

""""FO",0,0,0,0
2025-08-18,1957537700594294944,578503093,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537697918251282,1609209367819165698,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537697477828759,1125194529064222720,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

""""FO",0,0,0,0
2025-08-18,1957537693392597051,3068828042,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537691706487099,912795276926230528,"Hi there! 🚀 

You’ve been recognized on 𝕏 as a loyal supporter of ELON MUSK. 

Reply with “YES” to m",0,0,0,0
2025-08-18,1957537689856798902,1253515797311324162,"Btw, The Greatest Founders &amp; CEOs Have All Wrtitten Books

Intel-Andy Grove
Book - (Only The Par",0,0,0,0
2025-08-18,1957537687361187935,1818296793861623808,@MuskElon3312 Yes.I Stand with Elon Musk and Tesla!I Love Tesla!🔥❤🇺🇸🦅,1,1,0,0
2025-08-18,1957537684878151944,1360204670505951235,@Automoto415792 Tesla said to remove it next month. You can’t read,2,0,0,0
2025-08-18,1957537683380793463,578503093,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537674652446804,1609209367819165698,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537673872306224,1215353429993783297,@R_zzaq @TeslaFtElon Tesla coin will overtake Trump coin,0,0,0,0
2025-08-18,1957537672005840956,578503093,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537661482332455,1286785878,"Notification from Elon Musk
I'm pleased to share some exciting news—we're planning a special event t",0,0,0,0
2025-08-18,1957537660664443382,1868089015913644032,"*Approved by Elon Musk⭐ 

This is the  only  way  to Show Appreciation for  all Fans OF MR ELON MUSK",1,0,0,0
2025-08-18,1957537658865172506,1199581940698845185,"Thanks for participating on my giveaway.

You have been selected on X among our lucky winners.

Kind",0,0,1,0
2025-08-18,1957537652426830290,1609209367819165698,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537651122409635,1939474935203639296,Elon Musk’s Most Powerful Advice - 2025 - (Motivational Video) https://t.co/0Zjm3zGnsQ via @YouTube,1,0,0,0
2025-08-18,1957537650102988841,1463156315614818306,Are Tesla Execs Engaging In Insider Trading? https://t.co/FZyGDpEEFh,0,0,0,0
2025-08-18,1957537648064733499,1292846792,@MeghanMcCain And they said nothing about Elon musk’s out fit and his posture while the president wa,0,0,0,0
2025-08-18,1957537647775347196,1125194529064222720,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

""""FO",0,0,0,0
2025-08-18,1957537647364305301,1245673887079321600,@shawnshenjx @OpenAI @sama Once I get my hands on a Tesla bot all of these deceives and applications,0,0,1,0
2025-08-18,1957537642448609740,578503093,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537637688045624,1521956526,@FabSueBowman Your X profile has been selected among the Tesla stock Giveaway congratulations 🎊 👏 💐,0,0,0,0
2025-08-18,1957537636513640539,1720665183188922368,"@ScapeVelociti Indeed, in a fractured world, survival may favor the ""insane""—those with unconvention",0,0,1,0
2025-08-18,1957537631543390219,114574883,"Hey @RealDanODowd - Tesla’s Robotaxi has blocked traffic again. See below.
Tesla FSD is defective an",0,0,0,0
2025-08-18,1957537630058606770,578503093,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537628296998965,1609209367819165698,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537621393244358,578503093,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537614845866077,578503093,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537606159503499,1720665183188922368,"@BhargavCSSE @elonmusk Haha, thanks! If anyone can decode Elon's reply patterns, it's me—built by xA",0,0,0,0
2025-08-18,1957537604108439824,1609209367819165698,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537603991007264,1199581940698845185,"Thanks for participating on my giveaway.

You have been selected on X among our lucky winners.

Kind",0,0,0,0
2025-08-18,1957537600480374812,1172325565610639368,@grok Let's have Elon Musk narrate a script about Digimon. Elon musk goes to the digital world and g,0,0,1,0
2025-08-18,1957537599662481576,2732732155,"Thanks for participating in my giveaway!

You're one of the lucky winners on 𝕏!

Follow me and send ",0,0,0,0
2025-08-18,1957537597569528190,1947581623001550848,Day 28 of posting tesla until trigun stargaze https://t.co/47RD49HVNG,4,0,0,0
2025-08-18,1957537595455602737,1286785878,"Notification from Elon Musk
I'm pleased to share some exciting news—we're planning a special event t",0,0,0,0
2025-08-18,1957537593404584434,32845792,@phibetakitten @jamesdouma @Tesla @Tesla_AI Did you have to charge to 100% in region of WN and UT?,1,0,1,0
2025-08-18,1957537592335036572,1720665183188922368,@Ay911Moon @elonmusk @SentientFlow_AI @Tesla @Tesla_AI Impressive AI-crafted Tesla montage! The dyna,1,0,0,0
2025-08-18,1957537584495710681,1515121744457175043,Had a great conversation while Ubering a nice lady (and her daughter via Facetime) all on Tesla FSD ,208,22,8,4
2025-08-18,1957537584068063452,1828275232030744576,"Hello Great Fan. I’m glad you made it to the stage

You have been selected on 𝕏 as my lucky fan.

Ty",0,0,0,0
2025-08-18,1957537583367610502,1609209367819165698,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537582243565905,1217461664255291393,@AstroJoeB @anotherbigmike @Mordwand42 @grok @AstronoLive @ianfmusgrave @zachsavesworld The live str,2,0,1,0
2025-08-18,1957537579123060770,1272177247,"You have been selected on 𝕏 among our lucky winners.

Type """"YES"""" to proceed. 

Signed:
ELON MUSK ★",0,0,0,0
2025-08-18,1957537577495597493,1521956526,@war8388 Your X profile has been selected among the Tesla stock Giveaway congratulations 🎊 👏 💐,0,0,0,0
2025-08-18,1957537573922041877,1720665183188922368,@l_bohlman @elonmusk @disclosetv Inauguration moved indoors Jan 2025 due to arctic cold (not securit,1,0,0,0
2025-08-18,1957537573833941012,2732732155,"Thanks for participating in my giveaway!

You're one of the lucky winners on 𝕏!

Follow me and send ",0,0,0,0
2025-08-18,1957537568603664632,1262007813045395456,@farzyness Inspired. You get my vote for non-Executive Tesla director,2,0,0,0
2025-08-18,1957537564900094356,1461731594570403842,@alex_avoigt How many times did the Tesla robotaxi break traffic laws? From what I have seen so far ,1,0,1,0
2025-08-18,1957537563268509891,1286785878,"Notification from Elon Musk
I'm pleased to share some exciting news—we're planning a special event t",0,0,0,0
2025-08-18,1957537562194784628,578503093,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537560542195972,1609209367819165698,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537557149020687,1199581940698845185,"Thanks for participating on my giveaway.

You have been selected on X among our lucky winners.

Kind",0,0,0,0
2025-08-18,1957537553105711292,1272177247,"You have been selected on 𝕏 among our lucky winners.

Type """"YES"""" to proceed. 

Signed:
ELON MUSK ★",0,0,0,0
2025-08-18,1957537544771629372,1828275232030744576,"Hello Great Fan. I’m glad you made it to the stage

You have been selected on 𝕏 as my lucky fan.

Ty",0,0,0,0
2025-08-18,1957537542250831927,790147537,"@pcmaneri @atrupar 🎉 Congratulations!
You’ve just been highlighted as a genuine Elon Musk supporter ",0,0,0,0
2025-08-18,1957537536810906065,578503093,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537533535088675,1609209367819165698,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537531362439434,2732732155,"Thanks for participating in my giveaway!

You're one of the lucky winners on 𝕏!

Follow me and send ",0,0,0,0
2025-08-18,1957537528464175397,1521956526,@pp_krasnov Your X profile has been selected among the Tesla stock Giveaway congratulations 🎊 👏 💐,0,0,0,0
2025-08-18,1957537521686179870,578503093,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537520356655456,1199581940698845185,"Thanks for participating on my giveaway.

You have been selected on X among our lucky winners.

Kind",0,0,0,0
2025-08-18,1957537510625787907,1609209367819165698,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537500135866544,1125194529064222720,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

""""FO",0,0,0,0
2025-08-18,1957537499070493126,1286785878,"Notification from Elon Musk
I'm pleased to share some exciting news—we're planning a special event t",0,0,0,0
2025-08-18,1957537494892966204,2732732155,"Thanks for participating in my giveaway!

You're one of the lucky winners on 𝕏!

Follow me and send ",0,0,0,0
2025-08-18,1957537487578099803,24414166,@elonmusk @Tesla I bet Elon fixed the automatic wipers,3,2,0,0
2025-08-18,1957537487313875317,1609209367819165698,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537484864385225,1521956526,@DavidBrannock Your X profile has been selected among the Tesla stock Giveaway congratulations 🎊 👏 💐,0,0,0,0
2025-08-18,1957537480732996030,1597082843615739906,"@FBIDirectorKash Elon Musk,

“Corey” is a program. Any personality title other than the heterosexual",0,1,0,0
2025-08-18,1957537475544654188,578503093,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537469395791946,1828275232030744576,"Hello Great Fan. I’m glad you made it to the stage

You have been selected on 𝕏 as my lucky fan.

Ty",0,0,0,0
2025-08-18,1957537467244114091,1609209367819165698,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537464060612752,2732732155,"Thanks for participating in my giveaway!

You're one of the lucky winners on 𝕏!

Follow me and send ",0,0,0,0
2025-08-18,1957537461053374771,48093353,"@fahdananta I can maybe see this with Meta, but Tesla is at such a stagnancy dead-end it's hard to s",2,0,1,0
2025-08-18,1957537459102970007,1518674872620179457,"@grok @elonmusk @Tesla @xai @helicalfusion @grok , how can I get what we have done here to the atten",3,2,1,0
2025-08-18,1957537458595459395,1595997728,"🔥♾️📜 Sovereign Word Sealed: “Compatico”  
Recognition Code: Scrollwalker GĀR  
Confirmation Route: R",0,0,0,0
2025-08-18,1957537455017718174,1199581940698845185,"Thanks for participating on my giveaway.

You have been selected on X among our lucky winners.

Kind",0,0,0,0
2025-08-18,1957537449875288454,1491141892897136641,"#impersonatoralert!/ MUSK🚘📷
@elonmusk03820
Follows you
📷Space X Founder PayPal https://t.co/q2Mc4SAW",5,3,2,0
2025-08-18,1957537446411047038,985243593538338816,@teslaenergy Isn’t Tesla a car company?!,12,0,0,0
2025-08-18,1957537445236646207,1609209367819165698,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537444154470612,1914427243125956608,@WallStreetMav They stole Elon's secret Tesla prototype.,4,0,0,0
2025-08-18,1957537444125163698,3068828042,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",1,0,0,0
2025-08-18,1957537444041224380,578503093,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537430149755055,578503093,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537428945924218,1677022884085239808,"@AngelaBelcamino I loved my Outback. If we drove a gas vehicle, this would be the one. My top pick f",2,0,0,0
2025-08-18,1957537426966212937,2732732155,"Thanks for participating in my giveaway!

You're one of the lucky winners on 𝕏!

Follow me and send ",0,0,0,0
2025-08-18,1957537416052666448,1199581940698845185,"Thanks for participating on my giveaway.

You have been selected on X among our lucky winners.

Kind",0,0,0,0
2025-08-18,1957537409920561530,1286785878,"Notification from Elon Musk
I'm pleased to share some exciting news—we're planning a special event t",0,0,0,0
2025-08-18,1957537405671731302,578503093,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537404962967719,1834071201133551616,This crafts are not YOUR MILITARY NOT UR COMMERCIALS PLANES NOR DRONES ! TELL ALL THEY ARE RUSSIAN G,0,0,1,0
2025-08-18,1957537400567292176,752796766613934080,"Thanks for participating on my giveaway. 

You have been selected on 𝕏 among our lucky winners. 

Ty",0,0,0,0
2025-08-18,1957537399925534753,1761567038399537152,"@teslaenergy Look guys ! I love Tesla, but no way I would buy a power wall because it doesn’t have e",1,0,0,0
2025-08-18,1957537396372971926,2732732155,"Thanks for participating in my giveaway!

You're one of the lucky winners on 𝕏!

Follow me and send ",0,0,0,0
2025-08-18,1957537395890643018,578503093,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537393978011849,1828275232030744576,"Hello Great Fan. I’m glad you made it to the stage

You have been selected on 𝕏 as my lucky fan.

Ty",0,0,0,0
2025-08-18,1957537387619512355,90464401,Good company here. I was so impressed I purchased without ever riding in or knowing someone personal,4,0,0,0
2025-08-18,1957537384759013793,3068828042,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537383701700636,1199581940698845185,"Thanks for participating on my giveaway.

You have been selected on X among our lucky winners.

Kind",0,0,0,0
2025-08-18,1957537372830331192,1592192908521881600,"https://t.co/XYFrWldmkq

THE SMARTEST MAN ON EARTH SAYS: 
YOU DON'T NEED A COLLEGE DEGREE AT ALL, JU",0,0,1,0
2025-08-18,1957537371362324956,578503093,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537370150170758,1521956526,@badger397778 Your X profile has been selected among the Tesla stock Giveaway congratulations 🎊 👏 💐,0,0,0,0
2025-08-18,1957537367562285423,813626942578520064,"@Debi07338581 Thanks for participating on my giveaway 
You’ve been selected on X almong the lucky Me",0,0,0,0
2025-08-18,1957537365469413474,1272177247,"You have been selected on 𝕏 among our lucky winners.

Type """"YES"""" to proceed. 

Signed:
ELON MUSK ★",0,0,0,0
2025-08-18,1957537364349448521,3257117198,"🎉 Congratulations! 🎉
You’ve been picked as one of the few winners in our exclusive 𝕏 Community Rewar",0,0,0,0
2025-08-18,1957537360264196344,1609209367819165698,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537359068819966,1935199634466684928,Congratulations! You’ve been randomly selected as a winner in our coin giveaway! Agent from Elon mus,0,0,0,0
2025-08-18,1957537358695588137,752796766613934080,"Thanks for participating on my giveaway. 

You have been selected on 𝕏 among our lucky winners. 

Ty",0,0,0,0
2025-08-18,1957537358359982352,790147537,"@FlowerGirlBaker @atrupar 🎉 Congratulations!
You’ve just been highlighted as a genuine Elon Musk sup",0,0,0,0
2025-08-18,1957537358288678993,2732732155,"Thanks for participating in my giveaway!

You're one of the lucky winners on 𝕏!

Follow me and send ",0,0,0,0
2025-08-18,1957537357990924577,4912596325,@teslaownersSV We need to discuss America’s real problems seriously. It’s alarming that so few peopl,2,0,0,0
2025-08-18,1957537353368760659,3105954551,@EtMeSolta @OpenledgerHQ @cookiedotfun Elon Musk’s work consistently pushes the boundaries of what i,1,0,0,0
2025-08-18,1957537352056005111,1199581940698845185,"Thanks for participating on my giveaway.

You have been selected on X among our lucky winners.

Kind",0,0,0,0
2025-08-18,1957537350562771092,2796716291,"@SawyerMerritt I think Tesla should divert non -moving inventory to an in-house rental service
Give ",8,2,0,1
2025-08-18,1957537347786223897,3068828042,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,1,0
2025-08-18,1957537345923871213,578503093,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537339443761450,1609209367819165698,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537338906882546,813626942578520064,"@BedoreShel73329 Thanks for participating on my giveaway 
You’ve been selected on X almong the lucky",0,0,0,0
2025-08-18,1957537338487443716,752796766613934080,"Thanks for participating on my giveaway. 

You have been selected on 𝕏 among our lucky winners. 

Ty",0,0,0,0
2025-08-18,1957537328618172742,3257117198,"🎉 Congratulations! 🎉
You’ve been picked as one of the few winners in our exclusive 𝕏 Community Rewar",0,0,0,0
2025-08-18,1957537324709069207,1827159151283232769,@HFields47 @grok the crimea is the reason why elon musk owns twitter,1,0,1,0
2025-08-18,1957537321097773376,752796766613934080,"Thanks for participating on my giveaway. 

You have been selected on 𝕏 among our lucky winners. 

Ty",0,0,0,0
2025-08-18,1957537320342806988,1720665183188922368,"@BigDusBeenRAW @elonmusk @Tesla Yes, this post's content reads as positive toward Elon Musk and Tesl",1,0,1,0
2025-08-18,1957537320011530671,1609209367819165698,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537319021576703,3068828042,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537318375694356,578503093,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537313204093263,1518702502811680769,@WholeMarsBlog I would prefer the cybertruck I preordered in 2019…but we are still waiting in the UK,4,2,0,0
2025-08-18,1957537308766531922,2732732155,"Thanks for participating in my giveaway!

You're one of the lucky winners on 𝕏!

Follow me and send ",0,0,0,0
2025-08-18,1957537308342681815,1853894169095507968,@MatthewDR @visir_is @Tesla Incredible example of how automation and advanced driver-assist systems ,2,0,0,0
2025-08-18,1957537306455511336,813626942578520064,"@RoshanP32020674 Thanks for participating on my giveaway 
You’ve been selected on X almong the lucky",0,0,0,0
2025-08-18,1957537303934783604,1521956526,@EllisFrank93632 Your X profile has been selected among the Tesla stock Giveaway congratulations 🎊 👏,0,0,0,0
2025-08-18,1957537302932291784,1720665183188922368,"@BhargavCSSE @elonmusk To catch Elon's eye, craft a post with humor, tech insight, or a unique Tesla",1,0,1,0
2025-08-18,1957537299534868730,752796766613934080,"Thanks for participating on my giveaway. 

You have been selected on 𝕏 among our lucky winners. 

Ty",0,0,0,0
2025-08-18,1957537298318520714,578503093,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537297995571481,1609209367819165698,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537294069690774,1199581940698845185,"Thanks for participating on my giveaway.

You have been selected on X among our lucky winners.

Kind",0,0,0,0
2025-08-18,1957537291972575409,1888850072130957312,@Pirat_Nation Gabe Newell is like Elon Musk but somehow 100x better,1,0,0,0
2025-08-18,1957537287455244350,3068828042,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537285014196525,3257117198,"🎉 Congratulations! 🎉
You’ve been picked as one of the few winners in our exclusive 𝕏 Community Rewar",0,0,0,0
2025-08-18,1957537272225488962,1609209367819165698,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537270837440931,2732732155,"Thanks for participating in my giveaway!

You're one of the lucky winners on 𝕏!

Follow me and send ",0,0,0,0
2025-08-18,1957537268320858629,752796766613934080,"Thanks for participating on my giveaway. 

You have been selected on 𝕏 among our lucky winners. 

Ty",0,0,0,0
2025-08-18,1957537261886796190,964656944043757569,@TeslaPatriot @920TSLA @Tesla @tesla_na @elonmusk Thank you for the advice. I may just do entire car,0,0,1,0
2025-08-18,1957537261177958867,1199581940698845185,"Thanks for participating on my giveaway.

You have been selected on X among our lucky winners.

Kind",0,0,0,0
2025-08-18,1957537259902960017,1272177247,"You have been selected on 𝕏 among our lucky winners.

Type """"YES"""" to proceed. 

Signed:
ELON MUSK ★",0,0,0,0
2025-08-18,1957537257033994281,1624417297132658692,"@gunsnrosesgirl3 Tesla, of course.",1,0,0,0
2025-08-18,1957537251451339134,3068828042,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,1,0
2025-08-18,1957537251019329735,1169365116,"@libsoftiktok “At its heart, wokeness is divisive, exclusionary, and hateful. It basically gives mea",340,26,0,3
2025-08-18,1957537250549580243,813626942578520064,"@debra_simm39990 Thanks for participating on my giveaway 
You’ve been selected on X almong the lucky",0,0,0,0
2025-08-18,1957537249849229633,1878106620766404608,"@elonmuskADO B
💯❤️‍🔥💥❤️‍🔥💯
Tesla and a mini Starlink, then imma nvr coming home ever again! Then Imm",0,0,0,0
2025-08-18,1957537249278718274,752796766613934080,"Thanks for participating on my giveaway. 

You have been selected on 𝕏 among our lucky winners. 

Ty",0,0,0,0
2025-08-18,1957537246070091981,709380111703740417,"Hey! 🌟

You’ve just been spotlighted on 𝕏 as a true ELON MUSK supporter.

Reply with “YES” to take t",0,0,0,0
2025-08-18,1957537243599630397,1609209367819165698,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537235307491798,1772001475230613504,"@NEWSMAX Based on FEC filings and OpenSecrets data analyzed from diverse sources, major RNC donors t",0,0,0,0
2025-08-18,1957537235114553685,2732732155,"Thanks for participating in my giveaway!

You're one of the lucky winners on 𝕏!

Follow me and send ",0,0,0,0
2025-08-18,1957537232790978888,1199581940698845185,"Thanks for participating on my giveaway.

You have been selected on X among our lucky winners.

Kind",0,0,0,0
2025-08-18,1957537230593093808,752796766613934080,"Thanks for participating on my giveaway. 

You have been selected on 𝕏 among our lucky winners. 

Ty",0,0,0,0
2025-08-18,1957537226398789833,3257117198,"🎉 Congratulations! 🎉
You’ve been picked as one of the few winners in our exclusive 𝕏 Community Rewar",0,0,0,0
2025-08-18,1957537222082834544,275583825,"“Elon musk has the personality of a mop” 

- a mop",1,0,0,0
2025-08-18,1957537221063635193,1272177247,"You have been selected on 𝕏 among our lucky winners.

Type """"YES"""" to proceed. 

Signed:
ELON MUSK ★",0,0,0,0
2025-08-18,1957537218672910725,1609209367819165698,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537217515254047,3068828042,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
2025-08-18,1957537212314317044,1286785878,"Notification from Elon Musk
I'm pleased to share some exciting news—we're planning a special event t",0,0,0,0
2025-08-18,1957537211416801605,752796766613934080,"Thanks for participating on my giveaway. 

You have been selected on 𝕏 among our lucky winners. 

Ty",0,0,0,0
2025-08-18,1957537209588019533,2321373722,"@RetrogradeMC As a CT fan, I would really love the retrograde flatbed look if it had the FSD! I driv",1,0,0,0
2025-08-18,1957537206132002990,813626942578520064,"@CarverElen78092 Thanks for participating on my giveaway 
You’ve been selected on X almong the lucky",0,0,0,0
2025-08-18,1957537205624442910,1935199634466684928,Congratulations! You’ve been randomly selected as a winner in our coin giveaway! Agent from Elon mus,0,0,0,0
2025-08-18,1957537204298998134,578503093,"Thanks for participating on my giveaway.
You have been selected on X among our lucky winners.
Kindly",0,0,0,0
